Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HP,HR,JH,JK,KL,KA,LA,LD,ML,MN,MP,MH,MZ,NL,OR,PB,PY,RJ,SK,TN,TR,TG,UP,UT,UN,WB
27-Apr-20,2020-04-27,Deceased,58,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,1,0,0,0,0,7,27,0,0,0,1,0,9,0,0,0,0,1,0,0,0
28-Apr-20,2020-04-28,Confirmed,1902,0,82,0,2,20,11,1,0,0,206,0,226,0,7,2,19,4,11,2,0,0,0,222,728,0,0,0,12,0,102,0,121,0,6,67,3,0,48
28-Apr-20,2020-04-28,Recovered,636,4,23,0,0,8,0,2,0,0,201,0,40,0,11,2,12,4,14,0,0,0,0,16,106,0,0,1,3,0,26,0,54,0,42,63,0,0,4
28-Apr-20,2020-04-28,Deceased,69,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,10,31,0,0,0,0,0,2,0,1,0,0,3,0,0,2
29-Apr-20,2020-04-29,Confirmed,1705,0,73,0,0,37,12,0,0,0,125,0,308,0,3,2,16,10,12,0,0,0,0,173,597,0,0,7,33,0,76,0,104,0,7,81,1,0,28
29-Apr-20,2020-04-29,Recovered,690,0,29,0,2,0,0,0,0,0,14,0,93,0,1,0,16,10,9,1,0,0,0,88,205,0,0,1,0,0,44,0,82,0,35,48,2,0,10
29-Apr-20,2020-04-29,Deceased,71,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,1,0,0,0,0,10,32,0,0,0,0,0,3,0,2,0,0,5,0,0,0
30-Apr-20,2020-04-30,Confirmed,1802,0,71,0,5,22,6,2,0,0,76,0,313,0,28,3,33,2,30,0,0,0,0,65,583,0,0,18,105,0,144,0,161,1,22,77,2,0,33
30-Apr-20,2020-04-30,Recovered,630,1,34,0,0,20,1,2,0,0,2,0,86,3,10,0,24,14,13,0,0,0,0,21,180,0,0,2,3,0,79,0,48,0,33,41,8,0,5
30-Apr-20,2020-04-30,Deceased,75,0,0,0,0,0,0,0,0,0,3,0,17,0,1,0,0,0,1,0,0,0,0,7,27,0,0,0,1,0,3,0,0,0,3,1,0,0,11
01-May-20,2020-05-01,Confirmed,2396,0,60,0,0,41,14,3,0,0,223,0,326,0,18,3,25,0,24,0,0,0,0,90,1008,0,0,11,105,0,82,0,203,0,6,117,0,0,37
01-May-20,2020-05-01,Recovered,962,0,82,0,4,14,0,0,0,0,73,0,123,2,6,2,31,9,22,0,0,10,0,42,106,0,0,14,4,0,223,0,54,0,22,103,1,0,15
01-May-20,2020-05-01,Deceased,77,0,2,0,0,1,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,0,4,0,1,0,0,2,1,0,8
02-May-20,2020-05-02,Confirmed,2564,0,62,0,0,15,6,0,0,0,384,0,333,0,19,2,27,2,12,1,0,0,0,73,790,0,0,6,187,1,106,0,231,2,17,159,2,0,127
02-May-20,2020-05-02,Recovered,831,10,38,0,0,19,1,0,0,0,89,0,160,3,1,1,7,8,20,0,0,0,0,100,121,0,0,1,4,0,126,0,29,0,35,44,2,0,12
02-May-20,2020-05-02,Deceased,92,0,0,0,0,1,0,0,0,0,3,0,26,0,1,0,0,0,3,0,0,0,0,6,36,0,0,0,0,0,6,0,1,0,1,1,0,0,7
03-May-20,2020-05-03,Confirmed,2952,0,58,0,0,36,3,14,0,0,427,0,374,0,66,0,35,0,13,19,0,0,0,49,678,0,0,2,330,0,114,0,266,12,21,158,1,0,276
03-May-20,2020-05-03,Recovered,911,6,47,0,0,7,0,0,0,0,106,0,146,1,3,5,33,1,22,0,0,0,0,174,115,0,0,4,5,1,114,0,38,0,46,56,0,0,-19
03-May-20,2020-05-03,Deceased,140,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,1,0,3,0,1,0,0,0,0,0,74
04-May-20,2020-05-04,Confirmed,3656,0,67,0,0,11,5,1,0,0,349,0,376,1,75,0,25,0,37,0,0,0,0,105,1567,0,0,7,130,0,175,0,527,13,3,121,0,0,61
04-May-20,2020-05-04,Recovered,1082,0,36,0,0,3,2,0,0,0,69,0,153,0,9,0,16,61,28,0,0,0,0,58,350,0,0,0,11,0,82,0,30,0,40,48,0,0,86
04-May-20,2020-05-04,Deceased,103,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,2,0,0,0,0,9,35,0,0,0,2,0,6,0,1,0,0,7,0,0,11
05-May-20,2020-05-05,Confirmed,2971,0,67,0,2,7,17,1,1,0,206,0,441,1,31,10,15,3,22,0,0,0,0,107,984,0,0,8,219,0,97,0,508,13,11,114,1,0,85
05-May-20,2020-05-05,Recovered,1295,0,65,0,0,31,0,0,0,0,37,0,186,0,2,6,17,0,10,0,0,0,0,144,354,1,0,0,5,0,87,0,76,0,43,185,0,0,46
05-May-20,2020-05-05,Deceased,128,0,1,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,2,0,0,0,0,11,34,0,0,1,2,0,12,0,2,0,0,6,0,0,7
06-May-20,2020-05-06,Confirmed,3602,0,60,0,1,7,5,0,0,0,428,0,380,1,46,2,34,0,20,0,0,0,0,89,1233,0,0,28,75,0,159,0,771,22,11,118,0,0,112
06-May-20,2020-05-06,Recovered,1161,0,140,0,2,0,0,0,0,0,74,0,119,0,4,4,2,7,23,0,0,0,0,99,275,0,0,1,2,0,214,0,31,0,20,143,0,0,1
06-May-20,2020-05-06,Deceased,91,0,2,0,0,0,0,0,0,0,1,0,28,0,1,0,0,0,0,0,0,0,0,9,34,0,0,0,2,0,4,0,2,0,0,4,0,0,4
07-May-20,2020-05-07,Confirmed,3344,0,56,0,8,8,11,0,0,0,448,0,388,3,31,5,18,0,12,0,0,0,0,114,1216,0,0,14,118,0,110,0,580,24,15,73,0,0,92
07-May-20,2020-05-07,Recovered,1475,1,51,0,0,60,0,0,0,0,389,0,209,0,0,4,13,5,12,0,0,0,0,132,207,0,0,1,14,0,150,0,31,0,45,120,0,0,31
07-May-20,2020-05-07,Deceased,104,0,2,0,0,1,0,0,0,0,1,0,29,0,0,0,1,0,1,0,0,0,0,8,43,0,0,0,1,0,6,0,2,0,0,2,0,0,7
08-May-20,2020-05-08,Confirmed,3339,0,54,0,6,29,11,0,0,0,338,0,390,4,22,22,30,1,48,0,0,0,0,89,1089,0,0,51,87,1,152,0,600,30,10,143,2,0,130
08-May-20,2020-05-08,Recovered,1111,0,62,0,0,49,0,2,0,0,89,0,163,0,19,0,29,10,10,1,0,0,0,118,169,0,0,1,3,2,122,0,58,0,34,137,6,0,27
08-May-20,2020-05-08,Deceased,97,0,3,0,1,0,1,0,0,0,2,0,24,0,1,0,0,0,0,0,0,0,0,7,37,0,0,0,1,0,4,0,3,0,0,4,0,0,9
09-May-20,2020-05-09,Confirmed,3175,0,43,0,2,32,23,0,0,0,224,0,394,2,28,2,13,2,41,0,0,1,0,116,1165,0,0,82,31,0,129,0,526,17,31,159,4,0,108
09-May-20,2020-05-09,Recovered,1414,0,45,0,0,51,3,5,0,0,0,0,219,1,11,37,4,1,10,0,0,0,0,131,330,0,0,5,5,0,151,0,219,0,24,112,1,0,49
09-May-20,2020-05-09,Deceased,115,0,3,0,-1,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,11,48,0,0,1,2,0,3,0,4,0,1,8,0,0,11
10-May-20,2020-05-10,Confirmed,4311,0,50,0,1,96,4,0,0,0,381,0,398,6,28,1,25,7,54,0,0,0,0,157,1943,0,0,25,61,2,106,0,669,16,33,94,1,0,153
10-May-20,2020-05-10,Recovered,1669,0,38,0,0,36,0,6,0,0,49,0,454,0,10,0,15,4,36,3,0,0,0,196,399,0,0,0,9,1,79,0,135,0,0,154,0,0,45
10-May-20,2020-05-10,Deceased,112,0,1,0,0,1,1,0,0,0,5,0,21,0,1,0,0,0,1,0,0,0,0,4,53,0,0,0,0,0,2,0,3,0,0,5,0,0,14
11-May-20,2020-05-11,Confirmed,3592,0,38,0,2,42,8,0,0,0,310,0,347,1,27,4,18,7,14,0,0,0,0,171,1230,0,0,38,54,0,174,0,798,0,79,106,0,0,124
11-May-20,2020-05-11,Recovered,1579,0,73,0,5,23,4,4,0,0,60,0,235,0,37,0,44,0,4,1,0,0,0,71,587,0,0,17,2,0,83,0,92,0,50,105,0,0,82
11-May-20,2020-05-11,Deceased,81,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,0,0,0,0,0,0,6,36,0,0,0,0,0,5,0,6,0,0,1,0,0,5
12-May-20,2020-05-12,Confirmed,3562,0,71,0,0,130,6,0,0,0,406,0,362,8,50,11,55,5,63,0,0,0,0,201,1026,0,0,22,37,0,138,0,716,2,51,91,1,0,110
12-May-20,2020-05-12,Recovered,1905,0,58,0,0,5,2,1,1,0,383,0,466,0,5,1,28,0,7,0,0,0,0,113,339,0,0,31,3,0,130,0,83,0,21,115,0,0,113
12-May-20,2020-05-12,Deceased,120,0,1,0,0,0,0,0,0,0,13,0,24,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,1,0,4,0,8,0,2,2,0,0,8
13-May-20,2020-05-13,Confirmed,3726,0,48,0,15,74,4,0,0,0,359,0,364,1,13,5,37,10,34,1,0,0,0,187,1495,0,0,101,10,1,202,0,509,1,41,94,3,0,117
13-May-20,2020-05-13,Recovered,1963,0,86,0,0,18,0,1,0,0,346,0,316,0,76,8,11,1,18,0,0,1,0,144,422,0,0,27,29,0,119,0,41,0,117,92,0,0,90
13-May-20,2020-05-13,Deceased,137,0,1,0,0,1,0,0,0,0,20,0,29,0,0,0,1,0,2,0,0,0,0,7,54,0,0,0,0,0,4,0,3,0,2,4,0,0,9
14-May-20,2020-05-14,Confirmed,3991,0,68,0,7,46,0,1,0,0,472,8,324,6,25,26,12,26,28,0,0,0,1,253,1602,0,0,134,11,3,206,0,447,1,47,144,6,0,87
14-May-20,2020-05-14,Recovered,1594,0,50,0,0,12,7,1,0,0,187,0,191,0,21,0,19,3,9,0,0,0,0,167,542,0,0,15,23,0,65,0,65,27,13,107,4,0,66
14-May-20,2020-05-14,Deceased,97,0,1,0,0,0,0,0,0,0,9,0,20,0,0,0,0,0,2,0,0,0,0,5,44,0,0,0,0,0,4,0,2,0,0,2,0,0,8
15-May-20,2020-05-15,Confirmed,3808,0,102,0,3,34,0,6,0,0,425,0,340,2,36,8,30,16,69,0,0,0,0,169,1576,0,0,65,-3,0,213,0,434,0,40,155,4,0,84
15-May-20,2020-05-15,Recovered,2234,0,60,0,1,28,3,0,0,0,473,0,282,0,25,10,28,0,20,2,0,0,0,112,475,0,0,8,82,0,91,0,359,13,7,93,1,0,61
15-May-20,2020-05-15,Deceased,104,0,0,0,0,0,0,0,0,0,8,0,20,0,2,0,0,0,1,0,0,0,0,2,49,0,0,0,0,0,0,0,5,0,0,7,0,0,10
16-May-20,2020-05-16,Confirmed,4794,0,48,0,3,145,0,1,0,0,438,5,1057,2,33,6,108,11,36,0,0,0,4,195,1606,0,0,0,14,1,213,0,477,11,55,201,9,0,115
16-May-20,2020-05-16,Recovered,4012,0,101,0,0,33,11,2,0,0,408,0,273,4,50,16,29,4,16,0,0,0,0,32,524,0,0,30,952,0,215,0,939,22,12,276,0,0,63
16-May-20,2020-05-16,Deceased,120,0,1,0,0,1,0,0,0,0,6,0,19,0,0,0,1,0,0,0,0,0,0,4,67,0,0,0,0,0,1,0,4,0,0,9,0,0,7
17-May-20,2020-05-17,Confirmed,5049,0,25,0,8,142,0,18,0,0,422,9,391,2,23,6,62,14,55,0,0,0,0,187,2347,0,0,91,18,0,242,0,639,-2,42,206,1,0,101
17-May-20,2020-05-17,Recovered,2538,0,103,0,1,0,0,1,0,0,276,0,191,1,48,0,33,0,13,0,0,0,0,88,600,0,0,24,109,0,111,0,634,21,21,195,1,0,67
17-May-20,2020-05-17,Deceased,152,0,1,0,0,0,0,0,0,0,19,0,34,0,1,0,1,0,1,0,0,0,0,5,63,0,0,1,3,0,5,0,4,0,0,8,0,0,6
18-May-20,2020-05-18,Confirmed,4628,0,52,0,15,103,5,10,0,0,299,9,366,10,18,5,106,29,99,0,0,0,0,259,2005,0,0,48,16,0,305,0,536,0,41,141,4,0,147
18-May-20,2020-05-18,Recovered,2482,0,96,0,0,44,3,0,0,0,283,0,305,2,36,14,34,0,21,19,0,1,0,32,749,0,0,57,181,0,163,0,234,4,10,147,0,0,47
18-May-20,2020-05-18,Deceased,131,0,0,0,2,1,0,0,0,0,12,0,35,0,0,0,2,0,0,0,0,0,0,4,51,0,0,0,2,0,7,0,3,0,0,6,0,0,6
19-May-20,2020-05-19,Confirmed,6154,0,57,0,42,96,3,5,0,0,500,8,395,2,36,20,28,12,149,0,0,0,2,229,2078,0,0,102,22,5,338,0,688,8,42,321,15,814,137
19-May-20,2020-05-19,Recovered,3032,0,69,0,0,0,3,0,0,0,265,0,239,5,29,0,38,0,13,0,0,0,0,196,1202,0,0,30,95,1,119,0,489,27,9,135,0,0,68
19-May-20,2020-05-19,Deceased,146,0,2,0,0,0,0,0,0,0,6,0,25,1,0,0,2,0,3,0,0,0,0,6,76,0,0,1,1,0,5,0,3,0,4,5,0,0,6
20-May-20,2020-05-20,Confirmed,5720,0,71,0,31,257,3,14,0,0,534,4,398,18,29,42,73,24,67,1,0,1,16,270,2161,0,0,74,3,1,170,0,743,0,27,249,15,282,142
20-May-20,2020-05-20,Recovered,3113,0,43,0,7,54,79,0,0,0,442,0,176,3,21,2,31,5,13,0,0,0,0,103,679,0,0,36,152,0,67,0,987,0,2,148,1,0,62
20-May-20,2020-05-20,Deceased,134,0,1,0,0,0,0,0,0,0,10,0,30,0,0,0,1,0,1,0,0,0,0,9,65,0,0,1,0,0,4,0,3,0,2,4,0,0,3
21-May-20,2020-05-21,Confirmed,6023,0,45,0,22,211,16,14,0,0,571,2,371,42,37,13,59,24,143,0,0,0,0,246,2345,0,0,51,23,0,212,0,776,2,38,340,19,307,94
21-May-20,2020-05-21,Recovered,3131,0,41,0,6,0,42,0,0,0,375,0,269,5,33,7,6,8,15,0,0,0,0,110,1408,0,0,50,25,0,81,0,400,32,23,138,0,0,57
21-May-20,2020-05-21,Deceased,148,0,1,0,0,0,0,0,0,0,18,0,24,0,0,0,2,0,0,0,0,0,0,4,64,0,0,1,1,0,4,0,7,0,5,11,0,0,6
22-May-20,2020-05-22,Confirmed,6536,0,62,0,15,179,1,44,0,0,660,2,363,16,37,20,40,42,138,2,0,0,1,189,2940,0,0,86,1,3,267,0,786,0,62,220,8,217,135
22-May-20,2020-05-22,Recovered,3280,0,26,0,0,58,0,3,0,0,330,9,392,0,25,0,36,2,26,0,0,0,0,245,857,0,0,43,28,0,195,0,846,4,7,120,0,0,28
22-May-20,2020-05-22,Deceased,142,0,1,0,0,2,0,0,0,0,14,0,29,0,2,0,0,1,0,0,0,0,0,1,63,0,0,0,0,0,2,0,4,0,3,14,0,0,6
23-May-20,2020-05-23,Confirmed,6663,0,47,0,121,228,6,42,1,0,591,1,396,17,64,27,80,62,216,3,0,0,3,201,2608,0,0,80,16,0,248,1,759,16,52,282,91,279,127
23-May-20,2020-05-23,Recovered,2576,0,48,0,2,24,1,2,0,0,370,0,289,2,44,5,54,3,11,0,0,0,0,178,821,0,0,61,23,0,106,0,363,0,25,82,2,0,60
23-May-20,2020-05-23,Deceased,142,0,1,0,0,0,0,0,0,0,23,0,27,0,0,0,1,0,1,0,0,0,0,9,60,0,0,0,0,0,7,0,5,0,1,3,0,0,4
24-May-20,2020-05-24,Confirmed,7111,0,66,1,46,180,37,38,0,0,508,11,394,18,53,20,52,53,130,3,0,0,3,294,3041,0,0,67,15,15,286,0,765,3,41,251,73,439,208
24-May-20,2020-05-24,Recovered,3285,0,62,0,1,49,0,0,0,0,273,0,243,2,15,7,35,5,46,0,0,0,2,141,1196,0,0,53,28,2,62,0,833,13,24,132,3,0,58
24-May-20,2020-05-24,Deceased,156,0,0,0,0,0,1,0,0,0,30,0,29,0,0,1,0,1,0,0,0,0,0,9,58,0,0,0,1,0,3,0,8,0,4,6,2,0,3
25-May-20,2020-05-25,Confirmed,6414,0,106,0,156,163,4,40,0,0,635,1,405,20,29,35,47,49,93,1,0,1,4,194,2436,0,3,102,21,8,272,0,805,4,66,229,32,304,149
25-May-20,2020-05-25,Recovered,3012,0,51,0,5,31,8,3,0,0,231,3,224,4,37,0,0,12,51,0,0,0,0,163,1186,0,0,99,15,5,208,0,407,0,72,122,0,0,75
25-May-20,2020-05-25,Deceased,150,0,0,0,0,2,0,0,0,0,15,0,30,0,0,0,2,0,2,0,0,0,0,10,60,0,0,0,0,0,4,0,7,0,3,8,1,0,6
26-May-20,2020-05-26,Confirmed,5907,0,97,0,134,231,12,68,0,0,412,0,361,24,92,21,91,67,101,0,0,5,3,165,2091,0,1,79,25,0,236,0,646,34,112,227,51,328,193
26-May-20,2020-05-26,Recovered,3585,0,125,0,0,67,0,12,0,0,183,9,501,0,22,5,24,10,59,0,0,0,0,118,1168,0,0,84,5,0,220,0,611,0,120,164,6,0,72
26-May-20,2020-05-26,Deceased,173,0,1,0,0,1,0,0,0,0,12,0,27,0,0,0,1,1,0,0,0,0,0,5,97,0,0,0,0,0,3,0,11,0,1,8,0,0,5
27-May-20,2020-05-27,Confirmed,7246,0,134,0,101,68,1,4,0,0,792,1,376,26,76,7,162,40,135,1,0,0,5,237,2190,0,5,76,33,0,280,0,817,10,107,267,69,1043,183
27-May-20,2020-05-27,Recovered,3434,0,48,0,25,118,0,4,0,0,310,9,410,3,14,0,21,10,17,0,0,0,0,238,964,0,0,79,0,0,286,0,567,0,37,167,15,0,92
27-May-20,2020-05-27,Deceased,188,0,1,0,0,1,0,0,0,0,15,0,23,2,2,0,2,0,3,0,0,0,0,8,105,0,0,0,0,0,3,0,6,0,6,5,0,0,6
28-May-20,2020-05-28,Confirmed,7254,0,128,1,97,149,10,34,0,0,1024,1,367,8,123,6,115,85,115,20,0,1,11,192,2598,0,9,67,19,4,251,0,827,2,117,179,31,319,344
28-May-20,2020-05-28,Recovered,3171,0,68,0,16,132,2,0,0,0,231,1,454,7,43,0,5,3,53,0,0,0,0,123,698,0,0,75,28,0,253,0,639,2,24,224,0,0,90
28-May-20,2020-05-28,Deceased,176,0,1,0,0,0,0,0,0,0,13,0,22,0,1,0,1,1,0,0,0,0,0,8,85,0,0,0,0,0,7,0,12,0,4,15,0,0,6
29-May-20,2020-05-29,Confirmed,8138,0,85,0,177,174,0,17,0,0,1105,0,372,14,217,82,128,62,248,0,0,6,4,192,2682,0,7,63,39,4,298,0,874,10,169,275,216,341,277
29-May-20,2020-05-29,Recovered,11735,0,101,0,22,159,0,17,0,0,351,3,608,10,59,63,16,10,60,0,0,0,2,219,8381,0,0,90,3,6,429,0,765,0,36,195,23,0,107
29-May-20,2020-05-29,Deceased,269,0,1,0,0,0,0,1,0,0,82,0,20,0,0,1,1,1,1,0,0,0,0,13,116,0,0,2,2,0,4,0,9,0,4,4,0,0,7
30-May-20,2020-05-30,Confirmed,8364,0,131,1,159,206,0,32,0,0,1163,1,412,18,202,73,177,58,141,3,0,0,1,246,2940,0,11,96,36,0,252,0,938,17,74,256,33,370,317
30-May-20,2020-05-30,Recovered,4303,0,55,0,38,102,10,2,0,0,229,1,621,24,31,40,33,10,103,0,0,0,0,175,1084,0,0,73,18,0,495,0,687,5,31,241,0,0,195
30-May-20,2020-05-30,Deceased,205,0,0,0,0,6,0,0,0,0,18,0,27,0,1,0,0,1,1,0,0,0,0,9,99,0,0,0,2,0,9,0,6,0,6,12,1,0,7
31-May-20,2020-05-31,Confirmed,8789,0,110,0,123,242,4,51,0,0,1295,1,438,18,168,41,105,61,299,0,0,0,11,198,2487,0,7,129,30,13,214,0,1149,45,199,374,158,448,371
31-May-20,2020-05-31,Recovered,4928,0,51,0,22,209,0,12,0,0,403,2,689,9,77,0,19,15,221,4,0,0,5,398,1248,0,0,76,20,2,293,0,757,1,16,192,0,0,187
31-May-20,2020-05-31,Deceased,222,0,2,0,0,2,0,0,0,0,57,0,31,0,0,0,0,0,2,0,0,0,0,7,89,0,0,0,1,0,1,0,13,0,5,4,0,0,8
01-Jun-20,2020-06-01,Confirmed,7723,0,105,18,146,138,4,49,1,0,990,2,423,9,265,26,155,57,187,0,0,1,12,194,2358,0,0,156,38,9,269,0,1162,107,94,286,52,139,271
01-Jun-20,2020-06-01,Recovered,3882,0,34,0,99,221,15,7,0,0,268,6,861,2,7,40,19,18,100,0,0,0,0,161,779,0,0,119,13,0,181,0,413,0,63,187,120,0,149
01-Jun-20,2020-06-01,Deceased,201,0,2,0,0,0,0,0,0,0,50,0,25,0,1,0,3,1,1,0,0,0,0,8,76,0,0,0,-1,0,5,0,11,0,6,5,0,0,8
02-Jun-20,2020-06-02,Confirmed,8812,0,115,2,74,151,4,15,0,0,1298,6,415,5,296,61,117,86,388,4,0,2,6,137,2287,12,6,141,41,0,273,0,1091,48,99,368,84,784,396
02-Jun-20,2020-06-02,Recovered,4531,0,40,0,53,62,0,9,0,0,497,7,1114,18,14,0,7,19,75,0,0,0,3,218,1225,0,0,80,17,0,222,0,536,0,35,146,30,0,104
02-Jun-20,2020-06-02,Deceased,222,0,0,0,0,1,1,1,0,0,33,0,29,0,2,0,2,1,0,1,0,0,0,6,103,0,0,0,2,0,4,0,13,0,4,7,2,0,10
03-Jun-20,2020-06-03,Confirmed,9689,0,180,10,271,230,0,64,8,0,1513,47,485,14,302,42,139,82,267,9,0,3,19,168,2560,1,9,143,34,11,279,1,1286,151,129,141,42,709,340
03-Jun-20,2020-06-03,Recovered,3789,0,50,0,76,222,0,40,0,0,299,0,318,10,20,1,54,24,111,1,0,1,24,224,996,0,0,91,12,8,309,0,610,0,30,81,7,0,170
03-Jun-20,2020-06-03,Deceased,259,0,4,0,0,1,0,0,0,0,59,0,30,0,0,0,1,0,1,0,0,0,0,7,122,0,0,0,1,0,6,0,8,0,7,1,1,0,10
04-Jun-20,2020-06-04,Confirmed,9847,0,141,5,285,126,1,147,3,0,1359,40,492,24,327,63,285,94,257,4,0,0,16,174,2933,3,22,90,39,9,210,0,1384,24,127,367,68,360,368
04-Jun-20,2020-06-04,Recovered,4390,0,65,0,46,95,8,36,0,0,356,0,455,29,34,69,41,39,106,0,0,0,0,192,1352,0,0,65,14,4,360,0,585,0,31,182,38,0,188
04-Jun-20,2020-06-04,Deceased,274,0,3,0,0,3,0,0,0,0,44,0,33,0,1,1,1,3,4,0,0,0,0,6,123,0,0,0,0,0,4,0,15,0,6,15,2,0,10
05-Jun-20,2020-06-05,Confirmed,9472,0,138,4,128,146,7,90,0,0,1330,30,510,10,316,95,182,111,515,3,0,0,8,234,2436,7,27,130,46,5,222,1,1438,48,143,496,62,127,427
05-Jun-20,2020-06-05,Recovered,4770,0,36,0,50,113,51,25,0,0,417,8,344,10,86,69,38,22,83,0,0,0,0,241,1466,0,0,123,26,6,255,0,861,0,40,209,47,0,144
05-Jun-20,2020-06-05,Deceased,286,0,2,0,0,1,0,0,0,0,49,0,35,0,0,1,1,0,0,0,0,0,0,7,139,0,0,1,1,0,5,0,12,0,8,12,1,0,11
06-Jun-20,2020-06-06,Confirmed,10408,0,210,2,230,233,3,60,5,0,1320,71,498,7,355,106,143,108,378,2,0,0,25,232,2739,0,0,173,54,3,253,4,1458,55,206,370,88,582,435
06-Jun-20,2020-06-06,Recovered,5433,0,75,0,79,65,0,28,0,0,349,0,313,5,71,38,40,50,280,2,0,0,14,230,2243,0,8,112,23,5,142,0,633,0,83,260,78,0,207
06-Jun-20,2020-06-06,Deceased,297,0,0,0,0,0,0,2,0,0,53,0,29,0,0,0,3,1,2,0,0,0,0,15,120,0,0,0,2,0,13,0,19,0,10,11,0,0,17
07-Jun-20,2020-06-07,Confirmed,10882,0,199,3,208,239,2,150,1,0,1282,33,480,11,496,75,620,107,239,4,0,3,15,173,3007,10,9,75,93,12,262,0,1515,53,154,433,52,418,449
07-Jun-20,2020-06-07,Recovered,5191,0,29,0,48,107,1,7,1,0,335,0,319,28,194,17,90,41,159,0,0,0,0,223,1924,0,0,178,14,1,253,0,604,19,32,277,106,0,184
07-Jun-20,2020-06-07,Deceased,261,0,2,0,0,1,0,0,0,0,51,0,30,0,4,0,2,0,2,0,0,0,0,13,91,0,0,1,1,0,9,0,18,0,14,7,2,0,13
08-Jun-20,2020-06-08,Confirmed,8536,0,154,6,154,177,6,124,2,0,1007,30,477,10,406,187,198,91,308,0,0,3,100,237,2554,8,6,138,55,9,277,0,1562,38,92,411,56,-773,426
08-Jun-20,2020-06-08,Recovered,5171,0,42,0,148,137,11,69,0,0,358,2,321,5,226,29,108,11,309,0,0,0,6,205,1661,0,0,99,22,4,363,0,528,0,0,159,186,0,162
08-Jun-20,2020-06-08,Deceased,271,0,0,0,0,1,0,0,0,0,62,0,31,0,11,0,4,1,3,0,0,0,0,2,109,0,0,0,2,0,6,0,17,0,5,8,0,0,9
09-Jun-20,2020-06-09,Confirmed,9981,1,69,0,215,208,6,14,2,0,1366,29,470,16,355,126,61,91,161,5,0,4,32,211,2258,46,5,146,56,4,369,6,1685,26,178,388,126,874,372
09-Jun-20,2020-06-09,Recovered,5634,0,48,1,312,228,0,12,0,0,504,0,409,14,107,40,182,34,164,0,0,0,6,193,1664,0,2,140,39,2,211,3,798,0,0,325,41,0,155
09-Jun-20,2020-06-09,Deceased,272,0,2,0,1,2,0,1,0,0,31,0,33,0,6,1,3,0,2,0,0,0,0,6,120,0,0,0,2,0,9,0,18,1,6,18,0,0,10
10-Jun-20,2020-06-10,Confirmed,11156,1,365,4,235,243,2,51,5,0,1501,28,510,14,370,135,161,65,120,7,0,1,7,200,3254,5,1,110,86,12,355,0,1927,31,191,275,25,516,343
10-Jun-20,2020-06-10,Recovered,6275,0,110,2,152,164,4,4,0,0,384,0,370,13,381,33,165,57,257,0,0,0,0,163,1877,0,12,149,65,5,241,0,1008,47,75,302,76,0,159
10-Jun-20,2020-06-10,Deceased,358,0,1,0,1,1,0,1,0,0,79,0,34,1,7,0,3,1,3,0,0,0,0,7,149,0,0,0,0,0,4,0,19,0,8,20,2,0,17
11-Jun-20,2020-06-11,Confirmed,11135,3,182,6,145,250,4,136,1,0,1877,30,513,19,389,48,67,83,204,20,0,0,55,192,3607,9,2,136,82,13,238,0,1875,25,209,478,93,-296,440
11-Jun-20,2020-06-11,Recovered,6044,0,99,0,184,152,4,70,0,0,486,0,366,26,73,38,149,62,114,4,0,5,9,150,1562,0,7,72,27,7,206,0,1372,39,176,321,55,0,209
11-Jun-20,2020-06-11,Deceased,394,0,2,0,0,0,0,0,0,0,101,0,38,0,12,0,1,1,3,0,0,0,0,4,152,0,0,1,4,2,6,0,23,0,9,24,1,0,10
12-Jun-20,2020-06-12,Confirmed,11306,0,207,19,263,148,13,47,0,0,2137,46,495,16,366,57,156,78,271,104,0,0,19,202,3493,2,26,112,99,6,230,50,1982,41,164,528,69,-616,476
12-Jun-20,2020-06-12,Recovered,7263,0,123,0,152,230,2,123,0,0,667,2,392,17,214,55,266,32,464,4,0,4,0,159,1718,0,28,120,23,9,236,0,1342,0,285,317,61,0,218
12-Jun-20,2020-06-12,Deceased,388,0,0,0,2,1,0,0,0,0,129,0,31,0,6,0,1,1,7,0,0,0,0,9,127,0,0,1,4,1,7,0,18,0,9,20,5,0,9
13-Jun-20,2020-06-13,Confirmed,12039,0,222,5,207,193,5,105,5,0,2134,60,517,16,415,55,148,85,308,198,0,0,64,198,3427,6,7,225,77,13,333,0,1989,83,253,502,61,-331,454
